snapshot_date,voice_id,public_owner_id,name,language,locale,accent,gender,age,descriptive,use_case,category,usage_character_count_1y,usage_character_count_7d,cloned_by_count,featured,rate,preview_url,description
2026-08-15,cz6BthKua9rUi18TSzUf,c4073bf7717deda52538d246cae286548212a3f1a3a3a19285296de42a8d733b,"Gerry - Young, Deep & Balanced",it,it-IT,standard,male,young,casual,social_media,professional,8231,8231,25,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/f45c8bdc422e4f0e8ee1660f93de9f35/voices/cz6BthKua9rUi18TSzUf/Do71N6GByHr1wJwWzTXW.mp3,"Young but deep and low tone, ideal for Faceless videos dedicated to sensational and impactful stories."
2026-08-15,pwONJQic3ZwHTFG8D6uM,77e7d973fe83bd26a1930ab0bfa3aa26ae731a750a9634af29df0c5ea9e56790,Jm - Podcast & Radio,fr,fr-FR,standard,male,middle_aged,pleasant,entertainment_tv,professional,8098,8098,14,false,1,https://api.us.elevenlabs.io/v1/voices/pwONJQic3ZwHTFG8D6uM/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiJlOGQwNjUwM2ZjYmQ0NzEyYjY4ZjI1MmRjZDA1MWZmZiIsImZpbGVuYW1lIjoiMjFPWHBlMXlrOVF0THhobUswdkYubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,Ideal radio voice.
2026-08-15,K03P46eiU2GnWEx7dtcV,ca43392e649153d87f99ba57cc89a7a27dbb7f35503635c9ab31ea13a832e45f,TBM - Confident Narrator,tr,tr-TR,standard,male,middle_aged,professional,social_media,professional,7113,6910,20,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/4ca14302cc6541529d2f66000483f361/voices/K03P46eiU2GnWEx7dtcV/8c64d55d-ab42-41fc-9b89-5c91c243c106.mp3,"A resonant, authoritative, and serious voice with a commanding tone. An ideal narrator profile for global defense industry analyses, military technology presentations, nature and camping documentaries, and news broadcasts."
2026-08-15,9OkfZUfSSXvew1flIzTP,1419ce9aa6d98535c0de132d52b754922c4de26fb2fc26000201b10ab70391c0,"Henry Nguyen - Warm, active & friendly",vi,vi-VN,southern,male,middle_aged,confident,social_media,professional,6616,6616,22,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/30328818574f43edbcaaf4537b507384/voices/9OkfZUfSSXvew1flIzTP/5daf186e-f483-4db5-91d2-d85758b395e1.mp3,"A deep, warm, and powerful male voice, suitable for news reading."
2026-08-15,1EoY2TCAb6c0dNf9nl9s,c66c5473c5fb53dbf0438e9909170daf4ba3793e7b9595e32c845dc8e9930b51,Dieter,de,de-DE,standard,male,middle_aged,mature,unknown,professional,6586,6586,6,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/46e3843973834caca8bf217c03286461/voices/1EoY2TCAb6c0dNf9nl9s/adebe4b9-fd13-4d6c-9572-377fad866c22.mp3,Friendly and authentic.
2026-08-15,SeP2zIpx6zw2aAs6ZXFW,5ffafa10158dd6ab37d5c6fcb81a4ad35b84d8aa8ce020e147442e8cb8f0a410,Ali - Arabic,ar,ar-SA,modern standard,male,young,serious,conversational,professional,6533,6533,23,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/451b9c156752453ead7ac507fbd4dfd2/voices/SeP2zIpx6zw2aAs6ZXFW/ecfcdd83-eb72-4a52-bc75-efc88ce2a82a.mp3,A youthful Arab male voice suitable for most needs.
2026-08-15,cr2lC2WaRs7cWjykJZFc,1a9bdea5c2c5865e743f3a20cbfb1d944c03bbf35625e86a9bb59ed5835033ca,Ozgur Polat - Professional,tr,tr-TR,istanbul,male,young,classy,characters_animation,professional,6262,6262,16,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/fe6ef583c60b4602bc4c8be16a5da61b/voices/cr2lC2WaRs7cWjykJZFc/16b7a315-1f0f-4892-9b11-d35a35d29c21.mp3,Professional Turkish male voice storyteller.
2026-08-15,38MHXzmSw9iPkxbMFI6x,48af2dc9c054d7dc3f4e3a605fdb01ec3b7a43b84506d2528cd94a580f5c72a8,Jan - Calm & Empathetic,de,de-DE,standard,male,young,gentle,narrative_story,professional,6090,6090,4,false,1,https://api.us.elevenlabs.io/v1/voices/38MHXzmSw9iPkxbMFI6x/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI1YzhiMTcyOTg2Yzc0ZTNkOTNjMzljMDE5MzgyYjJmMiIsImZpbGVuYW1lIjoiNDc0YTQ2ZjUtZWQ3NS00ZDliLTllOWQtMWY1YWVhNzhmYWJmLm1wMyIsInRpbWVzdGFtcCI6MTc4NjgxMzIwMDAwMDAwMH0%3D,Suitable for content creation and for use in simple and personal projects.
2026-08-15,x1DwQcxVl9qhKrzLr9zG,f967dc1d5c639b6e07e1caa49bd0d19e35e455c0631087ee57ac16099fbcb6f4,Atlas - Warm Austrian German Male,de,de-DE,standard,male,middle_aged,chill,conversational,professional,5554,5554,4,false,1,https://api.us.elevenlabs.io/v1/voices/x1DwQcxVl9qhKrzLr9zG/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiI4YTMyNzE4ZDMwZDg0Zjk2YThlNGI3MWJjNWRmMjQzNyIsImZpbGVuYW1lIjoiOGE2YmM2MDUtNjY1YS00Y2Q4LWJkMDUtOTI1MWQ4MTQ4ODE3Lm1wMyIsInRpbWVzdGFtcCI6MTc4NjgxMzIwMDAwMDAwMH0%3D,"Warm and natural Austrian German male voice with a calm, friendly and trustworthy tone. Clear and expressive, ideal for narration, storytelling, podcasts, documentaries and conversational content."
2026-08-15,oJCWqTuxfe5HuaLcPPdq,bf9dba01f5e1de9fe782be36d5622b9c2fcddeebfe0253c0db052277a5fb3862,Haruto - Natural & Friendly,ja,ja-JP,standard,male,young,calm,conversational,professional,5008,5008,10,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/e13e063f0e5243e5a220dd33e842e15e/voices/oJCWqTuxfe5HuaLcPPdq/98a4316e-4931-4af7-bd45-96d4fe15a09d.mp3,"A Japanese male voice with a natural, conversational tone — standard Japanese, casual yet polite, friendly without being overly familiar. Captures real dialogue nuance, including backchannel responses (""uh-huh,"" ""right"") and natural hesitations, not scripted delivery. Well suited for AI chatbots, customer support, podcast conversations, and character dialogue in apps or games. Ranges from calm explanations to lively small talk."
2026-08-15,dkToqZkFQMLacOHpSKWM,3f401fc02dfa46ab0da85f187badafa2544889d40d725ac1201a2efa25d4ca0e,"Eli - Bright, Friendly & Positive voice",es,es-AR,latin american,female,young,gentle,social_media,professional,4910,4910,12,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/69e6d2327fbb4894a2ab506e3fe72a64/voices/dkToqZkFQMLacOHpSKWM/jJBcfgOQstv1Pm6R7zED.mp3,"A warm, friendly, and positive female voice in Latin American Spanish. Perfect for commercials, storytelling, audiobooks, meditation, educational content, and uplifting narration. Natural, expressive, and engaging tone that easily connects with the audience."
2026-08-15,LPfVDNIbutMazyzqW517,17d8fb5b93a7c6694a9a059616763213a1e4c75c5cc92ad31c5d217356456d76,André - Calm guidance to the mind,pt,pt-BR,brazilian,male,middle_aged,calm,conversational,professional,4909,4909,12,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/73ddc92687eb4701bb89e743a42e6b1a/voices/LPfVDNIbutMazyzqW517/b05b11ee-ee89-4453-a78e-63234c6f8143.mp3,"A clone of my own voice, in Portuguese, for creating meditation and hypnosis audio."
2026-08-15,AoFekbtlXW3k80iFF4rG,12c86b6bb46d1fdb3429c53718d96913b09537a24e8880224811196dd72f1782,Matryoshka,ru,ru-RU,standard,female,middle_aged,confident,conversational,professional,4273,4273,7,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/03ec955dc4a24ecdb7c239c0e5d4a9d3/voices/AoFekbtlXW3k80iFF4rG/dmBzPONlaTlJLlJ2sQlq.mp3,Professional Female Voice.
2026-08-15,2i0GcRXrlXbuYOoRygHv,602b6334000fe7c40d1a8396ae9b3c15ea14837fe5a5273e43b657fce8ffad97,Chris,zh,cmn-CN,standard,male,young,casual,narrative_story,professional,3886,3886,15,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/8e94ab1ddf164a7da4b6ff03dfd9cfbd/voices/2i0GcRXrlXbuYOoRygHv/d56d519e-3fcb-422c-b991-c7d11013961f.mp3,"Natural-sounding, gentle voice; suitable for cognitive-focused audio content."
2026-08-15,b9d91X97oYW3JwsztH2K,ce8cbdd3555d82448726d6c481254629696d454ee76da6eb06f4a21cf9172c57,Osama,ar,Unknown,libyan,male,middle_aged,casual,entertainment_tv,professional,3780,3780,12,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/12753349ee5640f9bc8026ae0a0904f2/voices/b9d91X97oYW3JwsztH2K/5be70ced-bae1-4f74-b2f6-4bfc40be5c89.mp3,Energetic and  Friendly
2026-08-15,13vs5jR6esVl4YhGsMsm,7398804d9eaf2f463899a907587c33a390591775784f87857b6d0e1e4e3e66f6,Jeet - Interactive Romantic Companion,hi,hi-IN,standard,male,middle_aged,calm,conversational,professional,3563,3563,14,false,1,https://api.us.elevenlabs.io/v1/voices/13vs5jR6esVl4YhGsMsm/previews/audio?payload=eyJ2b2ljZV9zb3VyY2UiOiJjdXN0b20iLCJ3b3Jrc3BhY2VfaWQiOiJlZDliMDVlNjMyNGM0NTc2ODU0OTAzNTJlOWExZWM5MCIsImZpbGVuYW1lIjoiRjZoME9aYnlPdWdrb0s2bVZmdW0ubXAzIiwidGltZXN0YW1wIjoxNzg2ODEzMjAwMDAwMDAwfQ%3D%3D,"Warm, responsive, and naturally engaging — Jeet reacts in real time rather than following a fixed script, adjusting tone based on what's actually being said in the moment. His attentive, conversational delivery suits late-night chats and everyday check-ins equally well. Built for AI companion apps and voice chat platforms. Ideal for companion apps and social voice platforms serving Hindi-speaking audiences."
2026-08-15,cQBwjaYSTY9mh3fUvHS3,03c643b5c49d21ede4e08088795f23798619015405685ea5941dc95aa26bd8ed,"Savely - e-learning, documentary",ru,ru-RU,standard,male,middle_aged,neutral,informative_educational,professional,2357,2357,6,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/c39853eda6ae4b1b90a7f97a0ca8c372/voices/cQBwjaYSTY9mh3fUvHS3/728c2a08-a996-49ed-9d68-10fc80b788ae.mp3,"Male voice with a warm, confident, and natural tone. Clear diction, neutral accent, and expressive delivery shaped by years of experience in radio and commercial voice-over. Ideal for advertisements, documentaries, e-learning, narration, corporate videos, audiobooks, and podcasts. Sounds trustworthy, intelligent, and conversational while remaining highly versatile for both energetic promotional reads and calm storytelling."
2026-08-15,2FOBzGBWh4YOCfAgsDr6,e394cadff1a6c020fc8b1ffb9fa2a703787173b186741ee63d0f6ccf24899667,Dr. Quang,vi,vi-VN,central,male,middle_aged,calm,social_media,professional,2040,2040,3,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/ac25d0ea0d224fc2925da981de56a7fe/voices/2FOBzGBWh4YOCfAgsDr6/7fae8695-af67-4abe-ae2b-1c2306a8bf4e.mp3,Works well for social media.
2026-08-15,OQ6Jou0A0zdrPfupfXh4,721ff76fe74c43726049a60b4756e5095eac99dcef97aaf9d99dadc003356149,Paweł - Calm & Friendly,pl,pl-PL,standard,male,middle_aged,casual,conversational,professional,1744,1744,12,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/fda41d85c3884d569b7ad394ffc27da7/voices/OQ6Jou0A0zdrPfupfXh4/3119b78a-ace0-49bf-9606-49ceacc18e8c.mp3,"A natural, clear, and versatile voice that works well for both professional and more casual content. It sounds authentic and friendly, avoiding an overly salesy tone. Suitable for customer service, narration, product presentations, informational materials, instructions, and social media content."
2026-08-15,KEfgYpiKb0voyP2fp1EZ,a4e4012f8e1907a72269d1dd9789e10d1cda7886863f61a93f13f22eb3df161d,Sergei S.,ru,ru-RU,standard,male,young,calm,narrative_story,professional,1381,1381,8,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/511b41e0a3d743beb36cb8dbdd38c312/voices/KEfgYpiKb0voyP2fp1EZ/62e0f782-f60c-459e-a43d-4636f6a57572.mp3,Сalm voice for storytelling.
2026-08-15,diwmCoikrXSjiTKbIHz9,7398804d9eaf2f463899a907587c33a390591775784f87857b6d0e1e4e3e66f6,Devi - Patient & Real Support,hi,hi-IN,standard,female,young,calm,conversational,professional,1364,1364,10,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/ed9b05e6324c457685490352e9a1ec90/voices/diwmCoikrXSjiTKbIHz9/IGB52etcLsPUpFGGA0Av.mp3,"Composed, expressive, and consistently measured — Devi handles customer care calls with a range of emotional tone, from concern to reassurance, without raising volume or sounding performative. Her controlled, professional delivery keeps queries and complaints steady and easy to follow. Built for customer support, helpdesk, and call center scripts. Ideal for BFSI, ecommerce, and service industry customer care teams."
2026-08-15,ZkghUkL4ZyogQtQ5KFG8,d5c60e154f9d8990975fcafcf7a42414d90c31fa5f730c8e916f99d1bc18c104,CoachD,it,it-IT,standard,male,middle_aged,confident,informative_educational,professional,850,850,5,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/130f78ed2c6949a7833c082e5201d1bf/voices/ZkghUkL4ZyogQtQ5KFG8/2cea4c34-7f4a-4175-961b-f13fe47ded3e.mp3,"The warm, inspiring voice of a professional educator."
2026-08-15,43Uhccn5Ya1ucn5KRLVJ,219e2c24fb2ce1f2a9727325609ced8e5548e2320fdd30d5f0e774c19e0604f8,Midnight Asmr - Soft Whisper,ko,ko-KR,standard,male,young,calm,narrative_story,professional,596,596,6,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/57d5da017adf44a587be0e6741a5245b/voices/43Uhccn5Ya1ucn5KRLVJ/44dd801a-221c-4fba-89c7-4f410a416919.mp3,"A very soft, quiet Korean male whispering voice with a gentle, intimate, breathy, and calming tone. Close-mic and soothing in character, ideal for ASMR, meditation, sleep stories, relaxing narration, and late-night content."
2026-08-15,IWM8zK6oPbOA32Tb7RDj,cd9aacc93209ea0670177d81f20b4ea46f7f9a6051fba3dc8f41fec1d4791595,Senen,ar,ar-SA,modern standard,male,middle_aged,mature,informative_educational,professional,574,574,8,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/3159ab5d676c4cfba2b1c645e27ae44f/voices/IWM8zK6oPbOA32Tb7RDj/723a27f6-41b5-4b63-9478-437e72d795c4.mp3,E-learning and Educational content.
2026-08-15,2z4pujvcLHrr5ilDhLnD,64cbc624eb5aab4e95a968e1f41d75402277cca6e549036ed17e56ea33bbbc9e,Karin - Steady and grounded,sv,sv-SE,standard,female,middle_aged,pleasant,narrative_story,high_quality,0,0,361,false,1,https://storage.googleapis.com/eleven-public-prod/database/workspace/1da06ea679a54975ad96a2221fe6530d/voices/2z4pujvcLHrr5ilDhLnD/0bb0336e-142a-4e98-ae71-f3b943c50023.mp3,"A calm, balanced voice of a Swedish female with a consistent rhythm, clear articulation, and a soft, reliable tone."
